subject_code,section,course_title,units,time,room,instructor,max_no,lang,level,free_slots,remarks,s,p
B,RESEARCH METHODS IN TRANSDISCIPLINARY SOCIAL DEVELOPMENT,3.0,TBA,TBA,DALUPANG| JOHN PAOLO C.| LIM| LIZA L.,20,ENG,G,6,*From August 2-17| 2021,N,N,
B,SYSTEMS THINKING FOR RISK GOVERNANCE| RESILIENCE| AND DEVELOPMENT,3.0,TBA,TBA,PORIO| EMMA E.,20,ENG,G,6,*From July 12-26| 2021,N,N,
B,COMMUNITY DEVELOPMENT| MICROPOLITICS| AND COOPERATION,3.0,TBA,TBA,NAVARRA| Melissa| RACELIS| MARY,20,ENG,G,2,*From July 28-August 10| 2021,N,N,
B,EVOLUTIONARY BIOLOGY| LABORATORY,2.0,T-TH 1200-1800,TBA,GELLYNCK| MARC P.,35,ENG,U,0,-,N,N,
B,SOCIAL THEORY AND TRANSDISCIPLINARY DEVELOPMENT,3.0,TBA,TBA,LEVISTE| ENRIQUE NINO P.,16,ENG,G,0,*From July 15-30| 2021,N,N,
B,KEY CONCEPTS AND CRITICAL DEBATES IN SOCIAL| INTERNATIONAL| AND TRANSDISCIPLINARY DEVELOPMENT,3.0,TBA,TBA,LIAO| KAREN ANNE S.| RODA| MARIA ANDREA S.,16,ENG,G,0,*From June 28-July 13| 2021,N,N,
B,UNDERGRADUATE THESIS II,1.0,TBA,TBA,OLAGUERA| LYNDON MARK P.,5,ENG,U,4,-,N,N,
B,CHINESE MANDARIN AND CULTURE 1,3.0,D 0800-0930,TBA,ONG| JUBILEE G.,18,~,U,0,*Conversational: Basic Chinese| FLC1,N,N,
B,READINGS IN SOCIAL SYSTEMS,3.0,TUTORIAL 0000-0000,TBA,SALOMA-AKPEDONU| CZARINA A.,5,ENG,G,5,-,N,N,
B,EVOLUTIONARY BIOLOGY| LECTURE,3.0,D 0930-1100,TBA,GELLYNCK| MARC P.,35,ENG,U,0,-,N,N,
B,LAW| ECONOMICS| AND PUBLIC POLICY,3.0,D 1530-1700,TBA,CRUZ| JAN FREDRICK P.,25,ENG,U,0,-,N,N,
B,ELEMENTARY PROBABILITY THEORY,3.0,D 1530-1700,TBA,SEGISMUNDO| Jasper John,25,ENG,U,0,-,N,N,
B,BIORESEARCH I,2.0,TBA,TBA,GULPEO| PIA CLARISSE R.,12,ENG,U,6,-,N,N,
B,DESIGN PROCEDURES: PRINT AND PUBLICATION DESIGN,3.0,M-W-F 1030-1300,TBA,LAO| Joan Eunice,19,ENG,U,-1,-,N,N,
B,STORY AND NARRATIVE IN THE SOCIAL SCIENCES,3.0,D 0930-1100,TBA,FRANQUELLI| JACQUELINE V.,25,ENG,U,-1,-,N,N,
B,STORY AND NARRATIVE IN SCIENCE AND ENGINEERING,3.0,D 0930-1100,TBA,ESPINO| Jovie,25,ENG,U,-2,-,N,N,
B,THE HEALTH PROFESSIONAL AS ADMINISTRATOR,1.0,D 1400-1530,TBA,MARQUEZ| NORMAN DENNIS E.| RODEROS| Ma. Via Jucille,19,ENG,U,2,-,N,N,
B,STORY AND NARRATIVE IN MANAGEMENT,3.0,D 0930-1100,TBA,EVANGELISTA| JESSICA LACE G.,25,ENG,U,0,-,N,N,
B,SCHOLARLY WORK 1B: COLLABORATION AND DATA COLLECTION,2.0,D 1830-1930,TBA,BARTOLOME| ELINOR G.,12,ENG,U,0,-,N,N,
B,JAPANESE LANGUAGE AND CULTURE 1,3.0,D 0930-1100,TBA,ALVAREZ| ROELIA V.,15,~,U,0,*ALL SLOTS FOR STUDENTS UNDER THE (NEW) 2018 CURRICULUM,N,N,
B,SPECIAL TOPICS IN PHILIPPINE STUDIES: REPRESENTATION OF OTHERNESS IN FILM AND LITERATURE,3.0,T 1400-1830; TH 1400-1700,TBA; TBA,LABASTILLA| SKILTY C.,35,ENG,U,0,-,N,N,
B,CONTEMPORARY ISSUES: PSYCHOLOGY AND PERSONAL GROWTH,3.0,T 1700-2130; TH 1700-2000,TBA; TBA,TRINIDAD| JOSE EOS R.,35,ENG,U,-1,*Mostly asynchronous with synch sessions TTH 05:00-06:00 PM,N,N,
B,MEDIA STUDIES: FILIPINO FILM AND SOCIETY,3.0,M-W-F 1530-1800,TBA,CASTRO| KARL FREDRICK M.,35,ENG,U,2,-,N,N,
B,PRACTICUM,3.0,SAT 0800-1100,TBA,DE VERA| JOSE ALFREDO III A.| SAMACO| JAPHETH DUANE C.| SUGAY| JESSICA O.,30,ENG,U,0,ALL SLOTS FOR BS MIS MAJORS. ALL SLOTS FOR BSMIS-MSCS MAJORS.,N,N,
B,BUSINESS APPLICATIONS DEVELOPMENT 1,3.0,D 1400-1530,TBA,AGLORO| GUILLERMO PAOLO JR. M.,32,ENG,U,9,ALL SLOTS FOR BS MIS MAJORS. ALL SLOTS FOR BSMIS-MSCS MAJORS.,N,N,
B,DISSERTATION II,0.0,TUTORIAL 0000-0000,TBA,RODRIGO| MA. MERCEDES T.,5,ENG,G,5,-,N,N,
B,DESIGN PRACTICE:  BRANDING,3.0,M-W-F 1530-1800,TBA,MONSOD| TRACY ANN LIBERTY A.,15,ENG,U,0,-,N,N,
B,RIZAL AND THE EMERGENCE OF THE PHILIPPINE NATION,3.0,D 0930-1100,TBA,LOZADA| DAVID III O.,30,ENG,U,0,-,N,N,
B,THESIS II,0.0,TUTORIAL 0000-0000,TBA,CORONEL| ANDREI D.,5,ENG,G,4,-,N,N,
B,THESIS I,0.0,TUTORIAL 0000-0000,TBA,CORONEL| ANDREI D.,5,ENG,G,4,-,N,N,
B,INDEPENDENT PROJECT II,0.0,TUTORIAL 0000-0000,TBA,LOVENIA| SANDRA FRANCESCA A.,5,ENG,G,5,-,N,N,
B,INDEPENDENT PROJECT I,0.0,TUTORIAL 0000-0000,TBA,LOVENIA| SANDRA FRANCESCA A.,5,ENG,G,5,-,N,N,
B,ENGINEERING DATA ANALYSIS,3.0,D 1400-1530,TBA,PAROCHA| RAYMARK C.| PENA| ROBERT ALFIE S.,25,ENG,U,2,ALL SLOTS FOR 2ND YEAR BS EcE MAJORS. ALL SLOTS FOR 2ND YEAR BS CpE MAJORS.,N,N,
B,PRACTICUM,3.0,SAT 0800-1100,TBA,CASANO| JONATHAN DL.| SUGAY| JESSICA O.,27,ENG,U,0,ALL SLOTS FOR BS CS MAJORS. ALL SLOTS FOR BSMS CS MAJORS. ALL SLOTS FOR BS CS-DGDD MAJORS.,N,N,
B,WEB PAGE DESIGN,3.0,D 1530-1700,TBA,DE LA CRUZ| ROMELL IAN B.| SANTOS| JOHN MICHAEL B.,20,ENG,U,3,ALL SLOTS FOR BS CS MAJORS. ALL SLOTS FOR BSMS CS MAJORS. ALL SLOTS FOR BS CS-DGDD MAJORS.*FOR PRE-ENLISTED MNST ELECTIVE TAKERS ONLY,N,N,
B,DATA VISUALIZATION,3.0,D 1100-1230,TBA,TEE| HANNAH ELYSE U.,41,ENG,U,-1,1 SLOTS FOR 3RD YEAR BS CS MAJORS.,N,N,
B,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,3.0,D 1230-1400,TBA,BAUTISTA| FRANCIS MICHAEL T.| CORONEL| ANDREI D.,40,ENG,U,22,ALL SLOTS FOR BS CS MAJORS. ALL SLOTS FOR BSMS CS MAJORS. ALL SLOTS FOR BS CS-DGDD MAJORS. ALL SLOTS FOR BS MIS MAJORS. ALL SLOTS FOR BSMIS-MSCS MAJORS. ALL SLOTS FOR DATA SCIENCE AND ANALYTICS MINORS/SPECIALIZATION.,N,N,
B,ON-THE-JOB TRAINING,3.0,SAT 1400-1700,TBA,GALICIA| JAN KEVIN A.| MACABEBE| EREES QUEEN B.,18,ENG,U,4,ALL SLOTS FOR 4TH YEAR BS EcE MAJORS.,N,N,
B,READINGS IN PHILIPPINE HISTORY,3.0,D 1100-1230,TBA,NAVARRO| FRANCIS M.,29,ENG,U,0,-,N,N,
B,INTEGRATIVE PROJECT,1.0,TUTORIAL 0000-0000,TBA,AGAPITO| JENILYN L.,1,ENG,U,0,ALL SLOTS FOR BS CS MAJORS. ALL SLOTS FOR BSMS CS MAJORS. ALL SLOTS FOR BS CS-DGDD MAJORS.,N,N,
B,STORY AND NARRATIVE IN THE HUMANITIES,3.0,D 0930-1100,TBA,LACSON| KATARINA A.,25,ENG,U,0,-,N,N,
B,DISSERTATION I,0.0,TUTORIAL 0000-0000,TBA,FERNANDEZ| PROCESO| JR. L.,5,ENG,G,5,-,N,N,
B,INTERNSHIP AND PROFESSIONAL EXPOSURE,3.0,SAT 0800-1100; SAT 1230-1700,TBA; TBA,VAN DER WALL| Hidde Tjakke,25,ENG,U,0,-,N,N,
B,INTRODUCTION TO THE DESIGN AND DEVELOPMENT OF COMPUTER GAMES,3.0,D 0930-1100,TBA,TY| JAYZON F.,30,ENG,U,-2,*OPEN AS IE FOR ALL,N,N,
B,ART AS INQUIRY: ART OF RESPONSE,3.0,M-W-F 1030-1300,TBA,VAN DER WALL| Hidde Tjakke,16,ENG,U,15,-,N,N,
B,THE ENVIRONMENTAL MOVEMENT: LOCAL AND GLOBAL PERSPECTIVES,3.0,D 1100-1230,TBA,SATUMBAGA| DAWN IVA P.,26,ENG,U,-1,-,N,N,
B,PHILIPPINE BUSINESS ENVIRONMENT: POLICIES AND PROGRAMS ON ENTERPRISE DEVELOPMENT,3.0,SAT 0800-1100; SAT 1230-1700,TBA; TBA,DE LOS SANTOS| Carlo Jae,22,ENG,U,0,-,N,N,
B,INTRODUCTION TO ENVIRONMENTAL SCIENCE| LECTURE,3.0,D 1230-1400,TBA,MENDOZA| Milette,20,ENG,U,0,-,N,N,
B,MALAYUNING KOMUNIKASYON,3.0,D 1100-1230,TBA,BENITEZ| CHRISTIAN JIL R.,26,ENG,U,24,-,N,N,
B,MGA PANITIKAN AT PELIKULA NG SIYUDAD: PANAHON NG BATAS MILITAR,3.0,D 1400-1530,TBA,TRINIDAD| ANDREA ANNE I.,30,ENG,U,0,-,N,N,
B,KULTURANG POPULAR AT USAPIN NG KASARIAN,3.0,D 1100-1230,TBA,EMPAYNADO| JOMAR I.,30,ENG,U,0,-,N,N,
B,PRACTICUM,3.0,M-W-F 1530-1800,TBA,TAN| ROSALINA P.,18,ENG,U,2,*Online Internship,N,N,
B,PRINCIPLES OF FINANCE,3.0,D 1530-1700,TBA,TONG| ALDO ZELIG U.,27,ENG,U,0,-,N,N,
B,BASIC KOREAN 1 LANGUAGE AND CULTURE,3.0,D 1230-1400,TBA,WOO| Sun Jung,18,~,U,-1,-,N,N,
B,ART APPRECIATION,3.0,D 1400-1530,TBA,MARCELO| MENEER B.,30,ENG,U,0,-,N,N,
BB,ART APPRECIATION,3.0,M-W-F 1530-1800,TBA,PASTRANA| ALLAN J.,30,ENG,U,0,-,N,N,
C,STORY AND NARRATIVE IN THE SOCIAL SCIENCES,3.0,D 1530-1700,TBA,MOUTON| Marguerite Marie A,25,ENG,U,-3,-,N,N,
C,ANALYTICAL PHYSICS III| LECTURE,3.0,D 0930-1100,TBA,DACANAY| RODSON O.,20,ENG,U,14,-,N,N,
C,GENERAL PHYSICS I| LABORATORY,1.0,M-W-F 1000-1200,TBA,AQUINO| ANGELO I.,20,ENG,U,3,-,N,N,
C,BASIC INFORMATION TECHNOLOGY APPLICATIONS IN BUSINESS BYOD: EXCEL + DATA VISUALIZATION,3.0,D 0800-0930,TBA,KHO| VINCE NATHAN O.,22,ENG,U,0,-,N,N,
C,GENERAL PHYSICS I| LECTURE,3.0,D 1230-1400,TBA,AQUINO| ANGELO I.,20,ENG,U,17,-,N,N,
C,GENETICS| LECTURE,3.0,D 1400-1530,TBA,PANES| VIVIAN A.,30,ENG,U,21,-,N,N,
C,THESIS II,0.0,TUTORIAL 0000-0000,TBA,DE LEON| MARLENE M.,5,ENG,G,5,-,N,N,
C,INFORMATION TECHNOLOGY APPLICATION PROGRAMMING (BYOD),3.0,D 1830-2000,TBA,GONZALES| JOAQUIN EMMANUEL J.,27,ENG,U,-1,-,N,N,
C,PRACTICUM,3.0,D 0800-0930,TBA,COX| CHRISTINE ANNE R.,22,ENG,U,1,-,N,N,
C,RIZAL AND THE EMERGENCE OF THE PHILIPPINE NATION,3.0,D 0800-0930,TBA,DIZON| MARK ALEXANDER C.,30,ENG,U,19,-,N,N,
C,EVOLUTIONARY BIOLOGY| LABORATORY,2.0,T-TH 1200-1800,TBA,DELOCADO| EMMANUEL D.,30,ENG,U,0,-,N,N,
C,STATISTICAL ANALYSIS,3.0,D 0930-1100,TBA,SY SIONG KIAO| Rogelio,19,ENG,U,1,-,N,N,
C,BASIC SPANISH 1 LANGUAGE AND CULTURE,3.0,D 1100-1230,TBA,CAPILI| PATRICK MICHAEL L.,16,~,U,0,-,N,N,
C,BASIC KOREAN 1 LANGUAGE AND CULTURE,3.0,D 0930-1100,TBA,JAVIER| Aurea,18,~,U,0,-,N,N,
C,DISSERTATION II,0.0,TUTORIAL 0000-0000,TBA,ESTUAR| MA. REGINA J. E.,5,ENG,G,5,-,N,N,
C,BASIC GERMAN 1 LANGUAGE AND CULTURE,3.0,D 1100-1230,TBA,SORIANO| BAYANI M.,16,~,U,0,-,N,N,
C,STATISTICAL MODELING,3.0,D 1830-2000,TBA,BISENIO| ZACHARY NAZARENE S.,19,ENG,U,0,-,N,N,
C,BASIC FRENCH 1 LANGUAGE AND CULTURE,3.0,D 1100-1230,TBA,VERA CRUZ| JOSE TEODORO C.,16,~,U,0,-,N,N,
C,WORK PRACTICUM,3.0,D 1830-2000,TBA,TAN| MICHAEL C.,28,ENG,U,-1,ALL SLOTS FOR 4TH YEAR BS LM MAJORS.,N,N,
C,BUSINESS APPLICATIONS DEVELOPMENT 1,3.0,D 1230-1400,TBA,DE VERA| JOSE ALFREDO III A.,32,ENG,U,1,ALL SLOTS FOR BS MIS MAJORS. ALL SLOTS FOR BSMIS-MSCS MAJORS.,N,N,
C,RESEARCH IN MATHEMATICS EDUCATION I,6.0,TUTORIAL 0000-0000,TBA,TBA| -,2,ENG,G,1,-,N,N,
C,THESIS I,0.0,TUTORIAL 0000-0000,TBA,DE LEON| MARLENE M.,5,ENG,G,5,-,N,N,
C,ANALYTICAL PHYSICS III| LABORATORY,1.0,M-W-F 1300-1500,TBA,DACANAY| RODSON O.,20,ENG,U,14,-,N,N,
C,BASIC INFORMATION TECHNOLOGY APPLICATIONS IN BUSINESS: EXCEL + E-COMMERCE DEVELOPMENT,3.0,D 0800-0930,TBA,AQUINO| RAFAEL ALFONSO H.,22,ENG,U,0,-,N,N,
C,INDEPENDENT PROJECT II,0.0,TUTORIAL 0000-0000,TBA,DE LEON| MARLENE M.,5,ENG,G,5,-,N,N,
C,PRACTICUM,3.0,TH 1230-1700,TBA,NOLASCO| JOCELYN M.,21,ENG,U,-1,ALL SLOTS FOR 4TH YEAR AB PSY MAJORS. ALL SLOTS FOR 4TH YEAR BS PSY MAJORS.,N,N,
C,ART APPRECIATION,3.0,D 1230-1400,TBA,AKPEDONU| Erik,30,ENG,U,8,-,N,N,
C,PROFESSIONAL ENGAGEMENT,3.0,D 1100-1230,TBA,TURNER| ADAM H.,20,ENG,U,0,-,N,N,
C,QUANTITATIVE CHEMICAL ANALYSIS| LABORATORY,2.0,T-TH-S 1300-1700,TBA,OQUENDO| NOEL A.,18,ENG,U,0,ALL SLOTS FOR BS CH MAJORS. ALL SLOTS FOR BS CH-MSE MAJORS.,N,N,
C,EVOLUTIONARY BIOLOGY| LECTURE,3.0,D 1100-1230,TBA,DELOCADO| EMMANUEL D.,30,ENG,U,2,-,N,N,
C,STORY AND NARRATIVE IN THE HUMANITIES,3.0,D 1100-1230,TBA,VERIC| CHARLIE S.,25,ENG,U,-1,-,N,N,
C,QUANTITATIVE CHEMICAL ANALYSIS| LECTURE,3.0,D 0800-0930,TBA,IMPERIAL| JAMES FRANCIS L.,24,ENG,U,8,-,N,N,
C,CREATIVE THINKING AND INNOVATION MANAGEMENT,3.0,D 1530-1700,TBA,ATUN| Hannah Paula,24,ENG,U,-1,-,N,N,
C,READINGS IN PHILIPPINE HISTORY,3.0,D 0800-0930,TBA,CHENG CHUA| KARL IAN U.,29,ENG,U,0,-,N,N,
C,PRACTICUM,3.0,SAT 0800-1100,TBA,DE VERA| JOSE ALFREDO III A.| SAMACO| JAPHETH DUANE C.| SUGAY| JESSICA O.,30,ENG,U,9,ALL SLOTS FOR BS MIS MAJORS. ALL SLOTS FOR BSMIS-MSCS MAJORS.,N,N,
C,INTRODUCTION TO ENVIRONMENTAL SCIENCE| LECTURE,3.0,D 0930-1100,TBA,UNSON| J. RACQUEL S.,18,ENG,U,3,ALL SLOTS FOR BS CS MAJORS. ALL SLOTS FOR BS CS-DGDD MAJORS. ALL SLOTS FOR BSMS CS MAJORS.,N,N,
C,PHILIPPINE BUSINESS ENVIRONMENT: POLICIES AND PROGRAMS ON ENTERPRISE DEVELOPMENT,3.0,D 1830-2000,TBA,DELA CRUZ| Cyndy,24,ENG,U,0,-,N,N,
C,DIRECTED STUDY: PRACTICUM,3.0,D 1400-1530,TBA,RIVERA| MIGUEL PAOLO P.,30,ENG,U,0,-,N,N,
C,INTERNSHIP AND PROFESSIONAL EXPOSURE,3.0,SAT 0800-1230; SAT 1400-1700,TBA; TBA,MARASIGAN| ALFRED BENEDICT C.,25,ENG,U,0,-,N,N,
C,SUSTAINABILITY AND SOCIAL RESPONSIBILITY,3.0,D 1530-1700,TBA,OLPOC| RAQUEL C.,25,ENG,U,0,-,N,N,
C,PRACTICUM,3.0,SAT 0800-1100,TBA,CASANO| JONATHAN DL.| SUGAY| JESSICA O.,27,ENG,U,10,ALL SLOTS FOR BS CS MAJORS. ALL SLOTS FOR BSMS CS MAJORS. ALL SLOTS FOR BS CS-DGDD MAJORS.,N,N,
C,MATHEMATICS IN THE MODERN WORLD,3.0,D 1230-1400,TBA,FERNANDEZ| Patrick John,27,ENG,U,0,-,N,N,
C,INDEPENDENT PROJECT I,0.0,TUTORIAL 0000-0000,TBA,DE LEON| MARLENE M.,5,ENG,G,5,-,N,N,
C,CHINESE MANDARIN AND CULTURE 1,3.0,D 0930-1100,TBA,SEE| DAISY C.,18,~,U,8,*Conversational: Basic Chinese| FLC1,N,N,
C,BASIC INFORMATION TECHNOLOGY APPLICATIONS IN BUSINESS (BYOD),3.0,D 1830-2000,TBA,LEE| ERWIN DEWEY C.,20,ENG,U,5,-,N,N,
C,INTEGRATIVE PROJECT,1.0,TUTORIAL 0000-0000,TBA,MONTALAN| JANN RAILEY E.,1,ENG,U,0,ALL SLOTS FOR BS CS MAJORS. ALL SLOTS FOR BSMS CS MAJORS. ALL SLOTS FOR BS CS-DGDD MAJORS.,N,N,
C,RESEARCH METHODS AND BUSINESS MODELLING TECHNIQUES,3.0,D 0800-0930,TBA,GONZALES| JOAQUIN EMMANUEL J.,32,ENG,U,0,-,N,N,
C,DISSERTATION I,0.0,TUTORIAL 0000-0000,TBA,ESTUAR| MA. REGINA J. E.,5,ENG,G,5,-,N,N,
C,DESIGN PROCEDURES: PRINT AND PUBLICATION DESIGN,3.0,M-W-F 1300-1530,TBA,LAO| Joan Eunice| SOLIONGCO| ANGELO ALFONSO G.,19,ENG,U,0,-,N,N,
C,STORY AND NARRATIVE IN MANAGEMENT,3.0,D 1100-1230,TBA,GONZALES| Dan Henry,25,ENG,U,-1,-,N,N,
C,THE CONTEMPORARY WORLD,3.0,D 1100-1230,TBA,ALFILER| CHERIE AUDREY A.,21,ENG,U,0,-,N,N,
C,PRACTICUM,3.0,D 1400-1530,TBA,DE GUZMAN| NOEL P.,14,ENG,U,0,*METHODOLOGY CLASS - APPLIED ECONOMETRICS,N,N,
C,PRINCIPLES OF FINANCE,3.0,M-W-F 1830-2100,TBA,WONG| MARVIC DALE A.,27,ENG,U,0,-,N,N,
C,FAITH| SPIRITUALITY| AND THE CHURCH,3.0,D 0800-0930,TBA,ODULIO| EDWIN B.,17,ENG,U,5,-,N,N,
C,UNIVERSITY PRECALCULUS,3.0,D 1230-1400,TBA,GUZON| ANGELA FATIMA H.,25,ENG,U,17,-,N,N,
C,STORY AND NARRATIVE IN SCIENCE AND ENGINEERING,3.0,D 1100-1230,TBA,JUGO| CELESTE AIDA A.,25,ENG,U,-1,-,N,N,
C,SCIENCE| TECHNOLOGY| AND SOCIETY,3.0,D 0930-1100,TBA,DAYRIT| SOPHIA ANGELI S.,23,ENG,U,-1,-,N,N,
C,RESEARCH IN SOCIAL SYSTEMS,3.0,TUTORIAL 0000-0000,TBA,TBA| -,5,ENG,G,5,-,N,N,
C,INTRODUCTION TO STATISTICAL ANALYSIS,3.0,D 1100-1230,TBA,TAN| RENZO ROEL P.,26,ENG,U,1,-,N,N,
C,PRINCIPLES OF ECONOMICS,3.0,D 0800-0930,TBA,TUANO| PHILIP ARNOLD P.,28,ENG,U,0,-,N,N,
C,JAPANESE LANGUAGE AND CULTURE 1,3.0,D 0930-1100,TBA,TAN| JOY ANN FAITH F.,15,~,U,0,*ALL SLOTS FOR STUDENTS UNDER THE (NEW) 2018 CURRICULUM,N,N,
C,ELEMENTARY PROBABILITY THEORY,3.0,D 0800-0930,TBA,SIA| Calvin,25,ENG,U,0,-,N,N,
C,POLITICS| GOVERNANCE| AND CITIZENSHIP,3.0,D 1400-1530,TBA,BARRETTO| BENJAMIN ROBERTO G.,33,ENG,U,0,ALL SLOTS FOR 4TH YEAR STUDENTS.,N,N,
C,SPECIAL TOPICS IN PHILIPPINE STUDIES: REPRESENTATION OF OTHERNESS IN FILM AND LITERATURE,3.0,M-W-F 1530-1800,TBA,LABASTILLA| SKILTY C.,35,ENG,U,1,-,N,N,
C,READINGS IN SOCIAL SYSTEMS,3.0,TUTORIAL 0000-0000,TBA,TBA| -,5,ENG,G,4,-,N,N,
C,DISCRETE MATHEMATICS,3.0,D 1530-1700,TBA,MUGA II| FELIX P.,27,ENG,U,5,-,N,N,
C,THE HEALTH PROFESSIONAL AS ADMINISTRATOR,1.0,D 1530-1700,TBA,MARQUEZ| NORMAN DENNIS E.| RODEROS| Ma. Via Jucille,19,ENG,U,0,-,N,N,
C,SCHOLARLY WORK 1B: COLLABORATION AND DATA COLLECTION,2.0,D 1830-1930,TBA,CAPIO| CATHERINE M.,14,ENG,U,0,-,N,N,
CC,ART APPRECIATION,3.0,D 1530-1700,TBA,AKPEDONU| Erik,30,ENG,U,21,-,N,N,
CS-A,INTRODUCTION TO PROGRAMMING II,3.0,D 1400-1530,TBA,SUGAY| JESSICA O.,5,ENG,U,0,ALL SLOTS FOR BS CS MAJORS. ALL SLOTS FOR BSMS CS MAJORS. ALL SLOTS FOR BS CS-DGDD MAJORS.*SHIFTEES AND IRREGULAR STUDENTS ONLY,N,N,
D,BASIC INFORMATION TECHNOLOGY APPLICATIONS IN BUSINESS BYOD: EXCEL + DATA VISUALIZATION,3.0,M-W-F 1800-2030,TBA,UY| Ivannah,22,ENG,U,0,-,N,N,
D,SUSTAINABILITY AND SOCIAL RESPONSIBILITY,3.0,M-W-F 1530-1800,TBA,TIONGCO| Monique Ann,25,ENG,U,-1,-,N,N,
D,CREATIVE THINKING AND INNOVATION MANAGEMENT,3.0,D 0800-0930,TBA,AMURAO| Marianne Kayle,24,ENG,U,0,-,N,N,
D,DIRECTED STUDY: PRACTICUM,3.0,D 1530-1700,TBA,RIVERA| MIGUEL PAOLO P.,30,ENG,U,4,-,N,N,
D,BASIC INFORMATION TECHNOLOGY APPLICATIONS IN BUSINESS: EXCEL + E-COMMERCE DEVELOPMENT,3.0,D 1830-2000,TBA,AQUINO| RAFAEL ALFONSO H.,22,ENG,U,0,-,N,N,
D,THE CONTEMPORARY WORLD,3.0,D 0930-1100,TBA,ROLDAN| SUZANNA R.,21,ENG,U,0,-,N,N,
D,THESIS I,0.0,TUTORIAL 0000-0000,TBA,DE VERA| JOSE ALFREDO III A.,5,ENG,G,5,-,N,N,
D,INTERNSHIP AND PROFESSIONAL EXPOSURE,3.0,SAT 0800-1100; SAT 1230-1700,TBA; TBA,VELASCO-WANSOM| MOLINIA ANNE T.,25,ENG,U,0,-,N,N,
D,MATHEMATICS IN THE MODERN WORLD,3.0,D 1400-1530,TBA,FERNANDEZ| Patrick John,27,ENG,U,0,-,N,N,
D,INDEPENDENT PROJECT I,0.0,TUTORIAL 0000-0000,TBA,CORONEL| ANDREI D.,5,ENG,G,5,-,N,N,
D,INTRODUCTION TO STATISTICAL ANALYSIS,3.0,D 1230-1400,TBA,TAN| RENZO ROEL P.,26,ENG,U,-1,-,N,N,
D,INDEPENDENT PROJECT II,0.0,TUTORIAL 0000-0000,TBA,CORONEL| ANDREI D.,5,ENG,G,5,-,N,N,
D,BASIC INFORMATION TECHNOLOGY APPLICATIONS IN BUSINESS (BYOD),3.0,D 1830-2000,TBA,VISTA| FRANCISCO III E.,20,ENG,U,2,-,N,N,
D,JAPANESE LANGUAGE AND CULTURE 1,3.0,D 1100-1230,TBA,ESPIRITU| JUNILO S.,15,~,U,0,*ALL SLOTS FOR STUDENTS UNDER THE (NEW) 2018 CURRICULUM,N,N,
D,PHILIPPINE BUSINESS ENVIRONMENT: POLICIES AND PROGRAMS ON ENTERPRISE DEVELOPMENT,3.0,T 1700-2000; TH 1700-2130,TBA; TBA,SANGUYO| CHERYL J.,20,ENG,U,7,*Admission requirement for Minor in  International Business,N,N,
D,STORY AND NARRATIVE IN THE HUMANITIES,3.0,D 1230-1400,TBA,CAYOG| RACHELLE T.,25,ENG,U,-1,-,N,N,
D,CHINESE MANDARIN AND CULTURE 1,3.0,D 0930-1100,TBA,ONG| JUBILEE G.,18,~,U,6,*Conversational: Basic Chinese| FLC1,N,N,
D,STORY AND NARRATIVE IN MANAGEMENT,3.0,D 1230-1400,TBA,EVANGELISTA| JESSICA LACE G.,25,ENG,U,0,-,N,N,
D,THE HEALTH PROFESSIONAL AS ADMINISTRATOR,1.0,D 1530-1700,TBA,MARQUEZ| NORMAN DENNIS E.| RODEROS| Ma. Via Jucille,18,ENG,U,0,-,N,N,
D,STORY AND NARRATIVE IN SCIENCE AND ENGINEERING,3.0,D 1230-1400,TBA,ESTIPONA| MICHAEL IAN BENEDICT P.,25,ENG,U,0,-,N,N,
D,PRACTICUM,3.0,T 0800-1230,TBA,CALLEJA| MENDIOLA T.,1,ENG,U,0,*SLASH WITH PSYC 197 D,N,N,
D,PRACTICUM,3.0,D 1530-1700,TBA,DE GUZMAN| NOEL P.,18,ENG,U,0,*Online Internship,N,N,
D,ELEMENTARY PROBABILITY THEORY,3.0,D 1100-1230,TBA,CABRAL| EMMANUEL A.,25,ENG,U,8,-,N,N,
D,PRINCIPLES OF FINANCE,3.0,D 1400-1530,TBA,WONG| MARVIC DALE A.,27,ENG,U,0,-,N,N,
D,RESEARCH METHODS AND BUSINESS MODELLING TECHNIQUES,3.0,D 0800-0930,TBA,VILLEGAS| KERISH S.,31,ENG,U,0,-,N,N,
D,WORK PRACTICUM,3.0,D 1830-2000,TBA,GO| LICIANNE JIORE Y.,28,ENG,U,0,ALL SLOTS FOR 4TH YEAR BS LM MAJORS.,N,N,
D,READINGS IN SOCIAL SYSTEMS,3.0,TUTORIAL 0000-0000,TBA,TBA| -,5,ENG,G,5,-,N,N,
D,PRACTICUM,3.0,T 0800-1230,TBA,CALLEJA| MENDIOLA T.,20,ENG,U,1,ALL SLOTS FOR 4TH YEAR AB PSY MAJORS. ALL SLOTS FOR 4TH YEAR BS PSY MAJORS.*SLASH WITH PSY 111 D,N,N,
D,STORY AND NARRATIVE IN THE SOCIAL SCIENCES,3.0,D 1230-1400,TBA,FRANQUELLI| JACQUELINE V.,25,ENG,U,0,-,N,N,
D,BASIC FRENCH 1 LANGUAGE AND CULTURE,3.0,D 1230-1400,TBA,VERA CRUZ| JOSE TEODORO C.,16,~,U,0,-,N,N,
